4000-128
PLACES:{0}, {3}, {1}, {4}, {2}, {5}, {6}, {9}, {7}, {10}, {8}, {11}|BIND:close,OPT-MAVX,4 threads,9.736869,9.736212,9.098778,8.788240,8.997763,
,,8 threads,5.176832,5.185006,5.580058,5.637674,5.392936,
,,12 threads,5.783622,5.308208,5.330628,5.142380,5.514846,
PLACES:{0}, {3}, {6}, {9}, {1}, {4}, {7}, {10}, {2}, {5}, {8}, {11}|BIND:close,OPT-MAVX,4 threads,9.357702,9.876393,9.016483,9.603418,9.267823,
,,8 threads,5.380811,5.139072,5.569231,5.618385,5.086978,
,,12 threads,6.035374,5.454959,4.976245,5.434528,5.653802,
PLACES:threads|BIND:false,OPT-MAVX,4 threads,11.537208,11.140873,10.552894,9.824932,10.562920,
,,8 threads,6.744141,6.390202,6.591293,6.763014,6.351337,
,,12 threads,6.393437,5.905353,6.059878,6.261103,6.174283,

