4000-128
PLACES:cores|BIND:close,NO OPT-NO MAVX,2 threads,229.257382,229.547769,229.665866,228.674558,228.790664,
,,4 threads,118.764514,122.557696,122.459845,120.077926,118.724657,
,,6 threads,92.588534,91.628346,91.423024,92.047317,92.057145,
,,8 threads,61.850047,62.431332,61.901967,61.928647,61.823466,
,,10 threads,60.744547,60.954143,60.702905,60.797027,60.685030,
,,12 threads,46.450195,46.441780,46.508275,46.443435,46.465376,
,NO OPT-MAVX,2 threads,228.731956,229.065958,228.705966,229.650316,228.757519,
,,4 threads,118.867078,118.722871,118.839555,118.677567,118.755291,
,,6 threads,91.982573,91.630127,91.817614,91.923844,91.775386,
,,8 threads,61.846653,62.583003,61.903484,62.772397,61.855599,
,,10 threads,60.714105,60.701583,60.755330,60.718234,60.727490,
,,12 threads,46.405397,46.464440,46.457280,46.446020,46.471879,
,OPT-NO MAVX,2 threads,13.659045,13.698955,13.690656,13.668071,13.689536,
,,4 threads,7.199038,7.205310,7.145751,7.173396,7.194410,
,,6 threads,5.679369,5.653793,5.674051,5.699836,5.706838,
,,8 threads,3.931603,3.876254,3.877481,3.884583,3.874193,
,,10 threads,3.883969,3.887318,3.895452,3.843708,3.881156,
,,12 threads,2.984668,2.974541,2.947374,2.979582,2.974314,
,OPT-MAVX,2 threads,11.423651,11.400203,11.389882,11.496971,11.382739,
,,4 threads,6.066975,6.011515,6.023041,6.069632,6.012942,
,,6 threads,4.782323,4.794980,4.789964,4.766455,4.808221,
,,8 threads,3.305817,3.273233,3.274261,3.286009,3.284166,
,,10 threads,3.285599,3.304909,3.305775,3.312073,3.298993,
,,12 threads,2.551501,2.533361,2.545163,2.525621,2.526787,
PLACES:cores|BIND:spread,NO OPT-NO MAVX,2 threads,228.993676,229.048365,229.023967,229.351657,229.243244,
,,4 threads,115.852958,114.975596,123.699386,116.161319,115.094477,
,,6 threads,88.662353,88.629001,89.007284,89.046499,88.829777,
,,8 threads,61.253680,62.280528,61.136092,61.558151,61.878984,
,,10 threads,63.716660,59.324251,59.270044,59.193604,59.278480,
,,12 threads,46.401585,46.418451,46.494860,46.386132,46.485344,
,NO OPT-MAVX,2 threads,228.902494,229.300272,229.016184,228.936270,228.941119,
,,4 threads,116.459400,115.618355,114.935658,116.148438,115.888808,
,,6 threads,88.750229,88.736796,88.933570,88.875691,88.686540,
,,8 threads,61.640306,61.353048,61.156718,61.244959,61.607590,
,,10 threads,59.159222,59.245134,59.059948,59.253977,59.278959,
,,12 threads,46.439198,46.411071,46.437784,46.457778,46.510695,
,OPT-NO MAVX,2 threads,14.139136,14.164884,14.171170,14.227630,14.173823,
,,4 threads,7.278199,7.107948,7.101389,7.126379,7.112849,
,,6 threads,5.541027,5.520962,5.550726,5.526174,5.543541,
,,8 threads,3.965839,3.949970,3.959732,3.983148,3.975842,
,,10 threads,3.767528,3.763993,3.772024,3.771687,3.774694,
,,12 threads,2.996510,2.958002,2.996535,2.955157,2.950228,
,OPT-MAVX,2 threads,11.772139,11.812587,11.814065,11.815382,11.862232,
,,4 threads,6.008014,5.930638,6.060622,5.979247,5.933488,
,,6 threads,4.663720,4.665767,4.680351,4.679151,4.661804,
,,8 threads,3.360447,3.315896,3.331993,3.336383,3.316627,
,,10 threads,3.184147,3.202385,3.183520,3.200682,3.250088,
,,12 threads,2.529919,2.520863,2.543927,2.525856,2.544441,
PLACES:threads|BIND:close,NO OPT-NO MAVX,2 threads,228.867924,230.185576,236.028435,232.047067,232.309506,
,,4 threads,118.876092,118.707387,118.670722,118.699227,118.724231,
,,6 threads,91.523105,91.746063,91.714500,91.700390,91.864855,
,,8 threads,61.816648,61.964324,61.839588,61.843301,61.823813,
,,10 threads,60.779090,60.711712,60.713670,60.752602,60.806055,
,,12 threads,46.485520,46.519929,46.482639,46.421362,46.487443,
