2000-128
PLACES:cores|BIND:close,NO OPT-NO MAVX,2 threads,28.935299,28.665089,28.625950,28.761090,28.666490,
,,4 threads,14.946779,15.035476,14.917340,14.952572,14.906225,
,,6 threads,11.501047,11.527775,11.532569,11.489711,11.529169,
,,8 threads,7.809154,7.841795,7.810023,7.809754,7.821016,
,,10 threads,7.817039,7.817668,7.809500,7.813666,7.820004,
,,12 threads,7.684733,7.679438,7.728292,7.736467,7.671202,
,NO OPT-MAVX,2 threads,28.659637,28.641250,28.623985,28.636928,28.632966,
,,4 threads,14.991749,14.910576,14.909244,14.893680,14.906150,
,,6 threads,11.513424,11.638203,11.557877,11.494522,11.524302,
,,8 threads,7.805492,7.806802,7.814131,7.817850,7.809784,
,,10 threads,7.829989,7.809678,7.812025,7.830056,7.812743,
,,12 threads,7.692209,7.687042,7.805408,7.796971,7.741908,
,OPT-NO MAVX,2 threads,1.792992,1.780109,1.771090,1.797717,1.769687,
,,4 threads,0.957085,0.945224,0.950600,0.965688,0.961309,
,,6 threads,0.760507,0.764693,0.765320,0.760034,0.752067,
,,8 threads,0.575927,0.561323,0.555923,0.558124,0.555333,
,,10 threads,0.555270,0.556758,0.561533,0.554925,0.562568,
,,12 threads,0.564256,0.566076,0.554570,0.566966,0.566309,
,OPT-MAVX,2 threads,1.522570,1.450551,1.458440,1.448441,1.474461,
,,4 threads,0.806332,0.797539,0.797953,0.799816,0.805222,
,,6 threads,0.652022,0.647388,0.652765,0.649208,0.643989,
,,8 threads,0.528544,0.485160,0.484519,0.485110,0.483715,
,,10 threads,0.488071,0.501297,0.488981,0.580471,0.488334,
,,12 threads,0.491617,0.483517,0.478681,0.492304,0.472680,
PLACES:cores|BIND:spread,NO OPT-NO MAVX,2 threads,28.699392,28.745871,28.675029,28.756145,28.733026,
,,4 threads,14.404138,14.422261,14.755828,14.689790,14.735809,
,,6 threads,11.269109,11.244759,11.229221,11.227823,11.231915,
,,8 threads,7.787369,7.778278,7.777140,7.785670,7.786188,
,,10 threads,7.571697,7.529897,7.552641,7.536938,7.582222,
,,12 threads,7.714415,7.719161,7.736305,7.676959,7.697228,
,NO OPT-MAVX,2 threads,28.723227,28.682415,28.750762,28.748554,28.724495,
,,4 threads,14.470910,14.400742,14.480183,14.456713,14.478835,
,,6 threads,11.233606,11.228394,11.227153,11.284355,11.236404,
,,8 threads,7.813330,7.729102,7.741946,7.744965,7.802223,
,,10 threads,7.605455,7.779544,7.558519,7.538200,7.576624,
,,12 threads,7.753579,7.760026,7.708367,7.686462,7.688193,
,OPT-NO MAVX,2 threads,1.772722,1.768225,1.766603,1.769258,1.767051,
,,4 threads,0.990181,0.947092,0.945453,0.946582,0.942951,
,,6 threads,0.764997,0.766878,0.763707,0.759554,0.759676,
,,8 threads,0.583985,0.556262,0.553219,0.558180,0.558003,
,,10 threads,0.561840,0.561641,0.565029,0.553337,0.564954,
,,12 threads,0.568294,0.555986,0.564259,0.562721,0.563844,
,OPT-MAVX,2 threads,1.498802,1.505169,1.497319,1.495105,1.491320,
,,4 threads,0.865702,0.818449,0.810555,0.811073,0.808376,
,,6 threads,0.658920,0.657067,0.653525,0.654959,0.773226,
,,8 threads,0.578380,0.509889,0.486958,0.485041,0.484168,
,,10 threads,0.479184,0.490680,0.485912,0.487218,0.491185,
,,12 threads,0.485875,0.489762,0.479331,0.479746,0.483178,
PLACES:threads|BIND:close,NO OPT-NO MAVX,2 threads,28.677687,28.622490,28.618287,28.637420,28.639892,
,,4 threads,14.949692,14.901002,14.911350,14.913221,14.907930,
,,6 threads,11.494447,11.518790,11.537517,11.554636,11.571912,
,,8 threads,7.813044,7.816376,7.807772,7.805770,7.807771,
,,10 threads,7.814414,7.799643,7.814648,7.825725,7.994235,
,,12 threads,7.721594,7.782623,7.681743,7.693724,7.696914,
,NO OPT-MAVX,2 threads,28.642655,28.675847,28.640522,28.653323,28.647168,
,,4 threads,14.949949,14.920246,14.906263,14.906225,14.890229,
,,6 threads,11.496507,11.589183,11.579636,11.578931,11.550005,
,,8 threads,7.827220,7.815078,7.822025,7.804684,7.817246,
,,10 threads,7.815807,7.822567,7.807074,7.810777,7.813465,
,,12 threads,7.675970,7.680146,7.720449,7.665380,7.668337,
,OPT-NO MAVX,2 threads,1.747460,1.719129,1.740550,1.721741,1.717202,
,,4 threads,0.964634,0.944743,0.943802,0.938241,0.939237,
,,6 threads,0.765907,0.765459,0.764372,0.758592,0.764021,
,,8 threads,0.574528,0.556961,0.555587,0.555652,0.554918,
,,10 threads,0.562216,0.566652,0.556547,0.555662,0.563193,
,,12 threads,0.557775,0.553942,0.551637,0.558670,0.553742,
,OPT-MAVX,2 threads,1.476588,1.451950,1.450616,1.456735,1.450499,
,,4 threads,0.801331,0.804670,0.824518,0.806445,0.803226,
,,6 threads,0.647048,0.643793,0.640914,0.652793,0.645124,
,,8 threads,0.499457,0.481800,0.482929,0.479872,0.483998,
,,10 threads,0.484635,0.492793,0.484729,0.485344,0.488676,
,,12 threads,0.491935,0.477310,0.481841,0.487175,0.477525,
PLACES:threads|BIND:false,NO OPT-NO MAVX,2 threads,28.686097,28.730375,28.720376,28.733532,28.682746,
,,4 threads,14.584190,14.463864,14.557815,14.716549,14.769754,
,,6 threads,11.138748,11.202757,11.272860,11.993141,11.183798,
,,8 threads,7.725540,7.570286,7.616678,7.548800,7.533892,
