4000-256
PLACES:{0}, {3}, {1}, {4}, {2}, {5}, {6}, {9}, {7}, {10}, {8}, {11}|BIND:close,OPT-MAVX,4 threads,33.689920,32.134494,30.347195,28.340176,30.461475,
,,8 threads,31.813166,33.714258,29.119475,29.826896,31.159080,
,,12 threads,34.767448,31.853352,34.590089,33.680558,32.917870,
PLACES:{0}, {3}, {6}, {9}, {1}, {4}, {7}, {10}, {2}, {5}, {8}, {11}|BIND:close,OPT-MAVX,4 threads,30.712006,32.697801,34.947924,31.910264,34.913673,
,,8 threads,32.648686,33.477716,32.321773,33.715227,29.861088,
,,12 threads,30.875745,30.465546,35.234748,33.286526,35.953671,

