4000-256
,OPT-MAVX,2 threads,10.343464,10.318236,10.223546,10.197987,10.203751,
,,4 threads,5.542541,5.560959,5.540847,5.530250,5.533842,
,,6 threads,4.326181,4.338873,4.299693,4.312825,4.325373,
,,8 threads,3.029545,2.996973,2.993426,3.001057,3.003832,
,,10 threads,3.024753,3.018808,3.022030,3.022721,3.033052,
,,12 threads,2.986900,2.964760,3.010353,2.968379,3.024120,
PLACES:threads|BIND:false,NO OPT-NO MAVX,2 threads,228.909583,228.761018,228.725030,234.350872,228.786665,
,,4 threads,117.090194,116.445032,115.573450,115.252254,117.088923,
,,6 threads,88.351569,89.125409,87.878345,88.127688,88.361755,
,,8 threads,59.735060,59.580836,60.050340,59.668059,59.853911,
,,10 threads,60.794605,60.650703,60.358941,60.652044,60.690618,
,,12 threads,60.198294,61.096557,59.893654,60.352216,59.649824,
,NO OPT-MAVX,2 threads,228.524798,228.740165,229.017829,228.714847,228.857803,
,,4 threads,114.481587,115.628836,115.546147,117.693445,116.153973,
,,6 threads,88.372340,88.087913,89.024382,88.494552,88.397627,
,,8 threads,61.392313,59.505062,61.377568,60.158114,60.598701,
,,10 threads,60.881782,60.685284,60.623574,60.552482,60.663561,
,,12 threads,59.766089,59.991822,60.357193,59.933360,61.040933,
,OPT-NO MAVX,2 threads,13.945288,13.799826,13.868237,13.845220,13.842575,
,,4 threads,7.152214,7.377052,7.269921,7.310753,7.264889,
,,6 threads,5.628516,5.620575,5.689126,5.642360,5.582665,
,,8 threads,3.931201,3.939135,3.919633,3.826379,3.866988,
,,10 threads,3.956093,3.962003,3.943080,3.916929,3.938989,
,,12 threads,3.888123,3.869539,3.866292,3.924187,3.913351,
,OPT-MAVX,2 threads,10.450938,10.415874,10.394088,10.396843,10.324078,
,,4 threads,5.467420,5.400878,5.546664,5.516260,5.424917,
,,6 threads,4.272746,4.271296,4.244050,4.237546,4.280504,
,,8 threads,3.027984,2.968800,2.995625,2.946063,2.973772,
,,10 threads,2.996277,3.013034,2.996752,3.004643,2.998106,
,,12 threads,2.975121,3.006194,2.996455,4.002691,2.993718,

